host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_thumbnail_url;host_picture_url;host_neighbourhood;host_listings_count;host_total_listings_count;host_verifications;host_has_profile_pic;host_identity_verified;street;neighbourhood;neighbourhood_cleansed;neighbourhood_group_cleansed;city;state;zipcode;market;smart_location;country_code;country;latitude;longitude;is_location_exact;property_type;room_type;accommodates;bathrooms;bedrooms;beds;bed_type;amenities;square_feet;price;weekly_price;monthly_price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;calendar_updated;has_availability;availability_30;availability_60;availability_90;availability_365;calendar_last_scraped;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;requires_license;license;jurisdiction_names;instant_bookable;is_business_travel_ready;cancellation_policy;require_guest_profile_picture;require_guest_phone_verification;calculated_host_listings_count;reviews_per_month;ano;mes;minimum_minimum_nights;maximum_minimum_nights;minimum_maximum_nights;maximum_maximum_nights;minimum_nights_avg_ntm;maximum_nights_avg_ntm;number_of_reviews_ltm;calculated_host_listings_count_entire_homes;calculated_host_listings_count_private_rooms;calculated_host_listings_count_shared_rooms
within an hour;100%;;t;https://a0.muscache.com/im/users/3146837/profile_pic/1391914029/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/3146837/profile_pic/1391914029/original.jpg?aki_policy=profile_x_medium;Barra da Tijuca;1.0;1.0;['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Barra da Tijuca;Barra da Tijuca;;Rio de Janeiro;Rio de Janeiro;22795-006;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-23.010.899.963.316.300;-433.691.800.210.698;t;Apartment;Entire home/apt;7;2.0;2.0;6.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Safety card"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Self check-in"",""Front desk/doorperson""}";;$454.00;;;$500.00;$100.00;4;$50.00;1;1125;4 weeks ago;t;18;48;78;346;15/04/2018;86;31/08/2012;30/03/2018;96.0;10.0;9.0;10.0;10.0;10.0;9.0;f;;;t;f;strict;f;f;1;1.26;2018;4;;;;;;;;;;
within a few hours;100%;;f;https://a0.muscache.com/im/pictures/b580a029-c664-4f01-9568-cdd9ff22b592.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/b580a029-c664-4f01-9568-cdd9ff22b592.jpg?aki_policy=profile_x_medium;Copacabana;3.0;3.0;['email', 'phone', 'facebook', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio de Janeiro;Rio de Janeiro;22411-020;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.982.407.242.907.500;-43.197.555.165.402.700;t;Apartment;Entire home/apt;11;3.0;2.0;4.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Smoking allowed"",Doorman,""Hot tub"",""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",Beachfront}";;$601.00;$4,800.00;$12,000.00;$1,500.00;$200.00;1;$70.00;3;90;6 weeks ago;t;29;59;89;364;14/04/2018;23;07/05/2013;15/07/2017;86.0;8.0;8.0;9.0;9.0;9.0;8.0;f;;;f;f;strict;f;f;3;0.38;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/users/1267196/profile_pic/1416971981/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1267196/profile_pic/1416971981/original.jpg?aki_policy=profile_x_medium;Copacabana;7.0;7.0;['email', 'phone', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22061-020;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.975.285.459.191.900;-4.318.872.912.316.300;t;Apartment;Entire home/apt;4;2.0;2.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Doorman,Elevator,""Family/kid friendly"",Washer}";2153.0;$820.00;;;$500.00;$150.00;1;$0.00;5;1125;today;t;30;60;90;365;14/04/2018;2;16/01/2014;10/11/2015;100.0;10.0;9.0;9.0;9.0;10.0;9.0;f;;;f;f;strict;f;f;7;0.04;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/users/2512454/profile_pic/1338492412/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2512454/profile_pic/1338492412/original.jpg?aki_policy=profile_x_medium;Ipanema;6.0;6.0;['email', 'phone', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio de Janeiro;Rio de Janeiro;22421-020;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.298.259.387.681.500;-4.319.850.179.251.660;t;Apartment;Entire home/apt;10;3.0;2.0;3.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,""Hot tub"",""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens""}";;$212.00;;;;$205.00;2;$103.00;2;1125;yesterday;t;20;50;80;355;15/04/2018;131;20/06/2012;17/02/2018;87.0;9.0;9.0;9.0;9.0;9.0;9.0;f;;;t;f;strict;f;f;3;1.85;2018;4;;;;;;;;;;
within a day;100%;;f;https://a0.muscache.com/im/users/1167383/profile_pic/1316178273/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1167383/profile_pic/1316178273/original.jpg?aki_policy=profile_x_medium;Copacabana;4.0;4.0;['email', 'phone', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22020-010;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.296.362.001.443.650;-43.176.012.677.363.100;t;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;"{TV,Internet,""Air conditioning"",Doorman,Elevator,""Buzzer/wireless intercom""}";;$273.00;;;;;1;$0.00;1;30;2 months ago;t;30;60;90;365;14/04/2018;35;07/08/2012;17/05/2017;93.0;10.0;9.0;10.0;10.0;10.0;9.0;f;;;f;f;strict;f;f;4;0.51;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/users/2515659/profile_pic/1338519660/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2515659/profile_pic/1338519660/original.jpg?aki_policy=profile_x_medium;Ipanema;2.0;2.0;['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio de Janeiro;Rio de Janeiro;22410-002;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.982.893.033.886.400;-4.320.890.527.211.100;f;Apartment;Entire home/apt;3;1.0;1.0;3.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}";861.0;$348.00;;;$349.00;$0.00;1;$0.00;5;100;today;t;0;0;0;70;14/04/2018;8;09/11/2015;09/10/2017;100.0;10.0;10.0;10.0;10.0;10.0;9.0;f;;;f;f;strict;t;t;2;0.27;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/users/2064534/profile_pic/1333486871/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2064534/profile_pic/1333486871/original.jpg?aki_policy=profile_x_medium;Barra da Tijuca;10.0;10.0;['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Barra da Tijuca;Barra da Tijuca;;Rio de Janeiro;Rio de Janeiro;22793-230;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.997.773.347.150.500;-43.385.097.467.692.900;t;House;Shared room;16;3.0;1.0;3.0;Real Bed;"{Wifi,Kitchen,""Free parking on premises"",Breakfast,Essentials}";0.0;$89.00;;;;;1;$65.00;2;1125;yesterday;t;30;60;90;365;14/04/2018;12;25/06/2012;17/09/2017;93.0;9.0;9.0;9.0;9.0;9.0;9.0;f;;;t;f;strict;f;f;6;0.17;2018;4;;;;;;;;;;
within a few hours;100%;;f;https://a0.muscache.com/im/users/2513249/profile_pic/1338496577/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2513249/profile_pic/1338496577/original.jpg?aki_policy=profile_x_medium;Leme;1.0;1.0;['email', 'phone', 'facebook', 'reviews'];t;f;Rio, RJ, Brazil;Leme;Leme;;Rio;RJ;22010-050;Rio De Janeiro;Rio, Brazil;BR;Brazil;-2.296.315.171.588.570;-4.316.938.613.876.020;t;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;"{Internet,Wifi,""Air conditioning"",Doorman,Elevator,""Buzzer/wireless intercom"",Heating,""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi""}";0.0;$140.00;$200.00;;$0.00;$80.00;1;$0.00;2;10;4 weeks ago;t;5;35;65;237;14/04/2018;14;13/02/2013;19/02/2018;91.0;9.0;10.0;10.0;10.0;10.0;9.0;f;;;f;f;strict;f;f;1;0.22;2018;4;;;;;;;;;;
within a few hours;100%;;f;https://a0.muscache.com/im/pictures/user/3eb7a989-a46a-4fe3-b23e-eecdd8953408.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/user/3eb7a989-a46a-4fe3-b23e-eecdd8953408.jpg?aki_policy=profile_x_medium;Lapa;3.0;3.0;['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Lapa;Centro;;Rio de Janeiro;Rio de Janeiro;20230-100;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.291.419.493.769.410;-4.318.285.415.010.400;f;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{""Cable TV"",Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer}";;$301.00;$520.00;$2,300.00;;$120.00;1;$0.00;5;365;2 months ago;t;30;60;90;365;15/04/2018;3;08/07/2012;12/01/2013;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;;;f;f;strict;t;t;3;0.04;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/users/2536540/profile_pic/1338756885/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2536540/profile_pic/1338756885/original.jpg?aki_policy=profile_x_medium;Copacabana;2.0;2.0;['email', 'phone', 'facebook', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22040-010;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.296.836.852.517.190;-4.318.255.076.131.080;f;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{""Cable TV"",Internet,Wifi,""Air conditioning"",""Smoking allowed"",Doorman,""Pets live on this property"",Dog(s),Cat(s),Elevator,""Buzzer/wireless intercom""}";;$215.00;;$3,500.00;$300.00;$80.00;1;$0.00;10;1125;3 months ago;t;30;60;90;365;14/04/2018;0;;;;;;;;;;f;;;f;f;strict;f;f;2;;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/pictures/user/31e0d05b-42bf-4522-a3f9-b6fe6d13492e.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/user/31e0d05b-42bf-4522-a3f9-b6fe6d13492e.jpg?aki_policy=profile_x_medium;Botafogo;3.0;3.0;['email', 'phone', 'facebook', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Botafogo;Botafogo;;Rio de Janeiro;Rio de Janeiro;22270-000;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.955.784.578.070.400;-4.319.387.141.730.740;t;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;"{TV,Internet,Wifi,Kitchen,""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Essentials,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Host greets you""}";;$38.00;$350.00;$1,200.00;;$120.00;1;$40.00;4;30;1 week ago;t;20;50;64;311;15/04/2018;37;25/11/2013;20/03/2018;97.0;9.0;10.0;10.0;10.0;10.0;10.0;f;;;t;f;moderate;f;f;3;0.69;2018;4;;;;;;;;;;
within an hour;100%;;t;https://a0.muscache.com/im/users/2537524/profile_pic/1338764775/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2537524/profile_pic/1338764775/original.jpg?aki_policy=profile_x_medium;Copacabana;2.0;2.0;['email', 'phone', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22070-012;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.980.939.022.893.300;-4.319.165.868.896.570;t;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Smoking allowed"",Doorman,""Pets live on this property"",Dog(s),Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";;$96.00;;$1,750.00;$300.00;$40.00;1;$40.00;3;1125;today;t;0;12;42;310;14/04/2018;108;19/06/2012;13/02/2018;96.0;9.0;10.0;10.0;10.0;10.0;9.0;f;;;t;f;strict;f;f;2;1.52;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/users/2552141/profile_pic/1338900794/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2552141/profile_pic/1338900794/original.jpg?aki_policy=profile_x_medium;Lapa;2.0;2.0;['email', 'phone', 'facebook'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Barra da Tijuca;Jacarepaguá;;Rio de Janeiro;Rio de Janeiro;22780-170;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-229.636.854.315.791;-4.340.186.344.637.240;f;Apartment;Entire home/apt;8;2.0;3.0;3.0;Real Bed;"{TV,""Cable TV"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,""Pets live on this property"",Dog(s),Cat(s),Elevator,""Buzzer/wireless intercom""}";700.0;$249.00;;;;;1;$350.00;7;1125;49 months ago;t;30;60;90;365;15/04/2018;0;;;;;;;;;;f;;;f;f;flexible;f;f;2;;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/users/2554622/profile_pic/1339015718/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2554622/profile_pic/1339015718/original.jpg?aki_policy=profile_x_medium;Ipanema;1.0;1.0;['email', 'phone', 'reviews', 'jumio'];t;t;Rio, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio;Rio de Janeiro;22420-010;Rio De Janeiro;Rio, Brazil;BR;Brazil;-2.298.672.785.972.590;-4.319.772.498.059.080;t;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,Essentials,""24-hour check-in"",""Hair dryer"",Iron,""Laptop friendly workspace""}";;$201.00;;;$400.00;$70.00;2;$60.00;2;40;a week ago;t;22;38;38;211;14/04/2018;169;22/06/2012;21/01/2018;95.0;10.0;10.0;10.0;9.0;10.0;9.0;f;;;t;f;strict;f;f;1;2.39;2018;4;;;;;;;;;;
a few days or more;0%;;f;https://a0.muscache.com/im/users/2556448/profile_pic/1338929056/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2556448/profile_pic/1338929056/original.jpg?aki_policy=profile_x_medium;Jardim Botânico;1.0;1.0;['email', 'phone', 'facebook', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Jardim Botânico;Jardim Botânico;;Rio de Janeiro;Rio de Janeiro;22470-050;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.295.960.822.103.790;-4.320.447.762.467.020;t;Apartment;Private room;3;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";;$499.00;$1,300.00;$4,000.00;$500.00;$100.00;1;$100.00;1;1125;14 months ago;t;30;60;90;365;15/04/2018;0;;;;;;;;;;f;;;f;f;flexible;f;f;1;;2018;4;;;;;;;;;;
within a day;100%;;f;https://a0.muscache.com/im/users/2555939/profile_pic/1338935799/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2555939/profile_pic/1338935799/original.jpg?aki_policy=profile_x_medium;Barra da Tijuca;1.0;1.0;['email', 'phone', 'facebook', 'reviews', 'jumio'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Barra da Tijuca;Barra da Tijuca;;Rio de Janeiro;Rio de Janeiro;22630-010;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.301.069.304.603.230;-43.328.806.856.241.900;t;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,Essentials}";;$850.00;;;$1,300.00;$81.00;1;$0.00;5;90;30 months ago;t;30;60;90;365;14/04/2018;1;23/06/2012;23/06/2012;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;;;f;f;strict;f;f;1;0.01;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/pictures/a4c816f1-1c52-4bc1-8b18-850834375bcf.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/a4c816f1-1c52-4bc1-8b18-850834375bcf.jpg?aki_policy=profile_x_medium;Botafogo;1.0;1.0;['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Botafogo;Botafogo;;Rio de Janeiro;Rio de Janeiro;22270-000;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.295.197.659.848.780;-4.318.611.973.810.870;t;Apartment;Private room;1;2.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Paid parking off premises"",Doorman,""Pets live on this property"",Dog(s),Cat(s),Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";;$51.00;;$1,800.00;;$45.00;1;$30.00;7;1125;2 weeks ago;t;20;20;20;20;14/04/2018;123;19/06/2012;05/04/2018;91.0;9.0;9.0;10.0;10.0;10.0;9.0;f;;;f;f;moderate;t;t;1;1.74;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/users/2558407/profile_pic/1341322288/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2558407/profile_pic/1341322288/original.jpg?aki_policy=profile_x_medium;Centro;1.0;1.0;['email', 'phone', 'facebook'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Lapa;Centro;;Rio de Janeiro;Rio de Janeiro;20230-010;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.291.401.195.586.040;-4.318.731.532.152.540;t;Apartment;Entire home/apt;2;1.0;1.0;4.0;Real Bed;"{TV,Internet,Wifi,""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer}";431.0;$150.00;$1,000.00;$2,500.00;$500.00;$80.00;1;$60.00;2;30;27 months ago;t;30;60;90;365;15/04/2018;1;08/12/2015;08/12/2015;;;;;;;;f;;;f;f;moderate;f;f;1;0.03;2018;4;;;;;;;;;;
within a few hours;100%;;f;https://a0.muscache.com/im/users/533666/profile_pic/1424910717/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/533666/profile_pic/1424910717/original.jpg?aki_policy=profile_x_medium;Copacabana;5.0;5.0;['email', 'phone', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22020-040;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.965.318.269.263.500;-4.318.012.924.818.840;t;Apartment;Entire home/apt;6;2.0;3.0;6.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",Washer,Essentials}";;$249.00;;;$500.00;$150.00;6;$0.00;3;365;3 months ago;t;30;60;90;365;14/04/2018;29;26/09/2012;18/02/2018;93.0;10.0;9.0;10.0;10.0;10.0;9.0;f;;;f;f;strict;f;f;5;0.43;2018;4;;;;;;;;;;
within a day;78%;;f;https://a0.muscache.com/im/pictures/65587aed-f79f-4138-81cc-5a6de91c10a0.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/65587aed-f79f-4138-81cc-5a6de91c10a0.jpg?aki_policy=profile_x_medium;São Cristóvão;6.0;6.0;['email', 'phone', 'reviews', 'manual_offline'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;São Cristóvão;São Cristóvão;;Rio de Janeiro;Rio de Janeiro;20910-025;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.902.037.679.323.900;-4.322.353.122.456.080;f;Dorm;Private room;2;1.0;1.0;2.0;Real Bed;"{TV,Internet,Wifi,Kitchen,""Smoking allowed"",Breakfast,""Pets live on this property"",""Family/kid friendly"",""Suitable for events"",Washer,""First aid kit"",""Fire extinguisher""}";;$99.00;;;$0.00;$30.00;1;$40.00;2;15;2 months ago;t;30;60;90;365;15/04/2018;9;01/08/2012;05/03/2015;96.0;10.0;10.0;10.0;10.0;8.0;9.0;f;;;f;f;flexible;t;t;6;0.13;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/users/2554836/profile_pic/1404860377/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2554836/profile_pic/1404860377/original.jpg?aki_policy=profile_x_medium;Lapa;22.0;22.0;['email', 'phone', 'reviews', 'jumio', 'government_id'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Lapa;Centro;;Rio de Janeiro;Rio de Janeiro;20231-012;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.291.071.183.158.550;-4.318.474.042.013.290;t;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Hot water""}";;$82.00;;;$318.00;$80.00;2;$0.00;2;1125;today;t;21;51;81;171;15/04/2018;46;09/04/2013;20/03/2018;90.0;10.0;9.0;10.0;9.0;9.0;9.0;f;;;t;f;strict;f;f;22;0.75;2018;4;;;;;;;;;;
within an hour;100%;;t;https://a0.muscache.com/im/users/406989/profile_pic/1371251464/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/406989/profile_pic/1371251464/original.jpg?aki_policy=profile_x_medium;Santa Teresa;6.0;6.0;['email', 'phone', 'reviews', 'jumio', 'government_id'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Santa Teresa;Santa Teresa;;Rio de Janeiro;Rio de Janeiro;20241-263;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.928.947.760.323.600;-43.194.271.259.514.600;t;House;Private room;3;1.0;1.0;2.0;Real Bed;"{Internet,Wifi,""Wheelchair accessible"",Pool,Kitchen,""Smoking allowed"",Breakfast,""Pets live on this property"",Cat(s),""Family/kid friendly"",""Suitable for events"",Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony""}";0.0;$232.00;$1,768.00;$6,316.00;;;3;$42.00;1;30;a week ago;t;30;55;78;321;15/04/2018;43;24/05/2013;02/04/2018;96.0;9.0;9.0;10.0;10.0;9.0;10.0;f;;;f;f;moderate;f;f;6;0.72;2018;4;;;;;;;;;;
